title,id,time,taxonomy_name,type_of_entry,type_of_taxonomy,temporalEntities,entitiesNumber
Domesticating the Anthropocene,2749,2019-08-20T16:39:51,Capitalism,project,keywords,"['the past five years', 'yearlong', 'the twenty-first century']",3
Domesticating the Anthropocene,2749,2019-08-20T16:39:51,Imaginary,project,keywords,"['the past five years', 'yearlong', 'the twenty-first century']",3
Domesticating the Anthropocene,2749,2019-08-20T16:39:51,Knowledge infrastructure,project,keywords,"['the past five years', 'yearlong', 'the twenty-first century']",3
Domesticating the Anthropocene,2749,2019-08-20T16:39:51,Landscape,project,keywords,"['the past five years', 'yearlong', 'the twenty-first century']",3
Domesticating the Anthropocene,2749,2019-08-20T16:39:51,Local knowledge,project,keywords,"['the past five years', 'yearlong', 'the twenty-first century']",3
Domesticating the Anthropocene,2749,2019-08-20T16:39:51,Scenario,project,keywords,"['the past five years', 'yearlong', 'the twenty-first century']",3
Domesticating the Anthropocene,2749,2019-08-20T16:39:51,Spatial,project,keywords,"['the past five years', 'yearlong', 'the twenty-first century']",3
Domesticating the Anthropocene,2749,2019-08-20T16:39:51,Urbanism,project,keywords,"['the past five years', 'yearlong', 'the twenty-first century']",3
Domesticating the Anthropocene,2749,2019-08-20T16:39:51,Water,project,keywords,"['the past five years', 'yearlong', 'the twenty-first century']",3
Lake Chad: Sharing a Diminishing Resource?,22512,2020-03-26T15:52:50,Infrastructure,project,keywords,[],0
Lake Chad: Sharing a Diminishing Resource?,22512,2020-03-26T15:52:50,Water,project,keywords,[],0
Anthropocene Campus Lisboa: Parallax 2020,16643,2019-08-07T13:30:28,Agency,project,keywords,"['2014, 2016']",1
Anthropocene Campus Lisboa: Parallax 2020,16643,2019-08-07T13:30:28,Governance,project,keywords,"['2014, 2016']",1
Anthropocene Campus Lisboa: Parallax 2020,16643,2019-08-07T13:30:28,Human-environment relations,project,keywords,"['2014, 2016']",1
"Listening to the Mississippi, 2019",1250,2019-08-17T19:20:43,Aesthetics,project,keywords,"['2013', '2015']",2
"Listening to the Mississippi, 2019",1250,2019-08-17T19:20:43,Water,project,keywords,"['2013', '2015']",2
Lounging through the Flood,2760,2019-08-20T16:47:07,Disaster,project,keywords,['recent decades'],1
Lounging through the Flood,2760,2019-08-20T16:47:07,Epistemology,project,keywords,['recent decades'],1
Lounging through the Flood,2760,2019-08-20T16:47:07,Flood,project,keywords,['recent decades'],1
Lounging through the Flood,2760,2019-08-20T16:47:07,History,project,keywords,['recent decades'],1
Lounging through the Flood,2760,2019-08-20T16:47:07,Imaginary,project,keywords,['recent decades'],1
Lounging through the Flood,2760,2019-08-20T16:47:07,Migration,project,keywords,['recent decades'],1
Meskonsing-Kansan,21196,2020-03-09T12:51:35,Glaciation,project,keywords,['today'],1
Meskonsing-Kansan,21196,2020-03-09T12:51:35,Indigenous Rights,project,keywords,['today'],1
Midway Meeting St. Louis,2783,2019-08-20T17:38:01,Anthropology,project,keywords,[],0
Midway Meeting St. Louis,2783,2019-08-20T17:38:01,Climate change,project,keywords,[],0
Midway Meeting St. Louis,2783,2019-08-20T17:38:01,Deep time,project,keywords,[],0
Midway Meeting St. Louis,2783,2019-08-20T17:38:01,Ecology,project,keywords,[],0
Midway Meeting St. Louis,2783,2019-08-20T17:38:01,Engagement,project,keywords,[],0
Midway Meeting St. Louis,2783,2019-08-20T17:38:01,History,project,keywords,[],0
Midway Meeting St. Louis,2783,2019-08-20T17:38:01,Infrastructure,project,keywords,[],0
Midway Meeting St. Louis,2783,2019-08-20T17:38:01,Urbanism,project,keywords,[],0
Mississippi. An Anthropocene River,8,2019-07-26T15:12:58,Agriculture,project,keywords,['a year'],1
Mississippi. An Anthropocene River,8,2019-07-26T15:12:58,Capitalism,project,keywords,['a year'],1
Mississippi. An Anthropocene River,8,2019-07-26T15:12:58,Climate change,project,keywords,['a year'],1
Mississippi. An Anthropocene River,8,2019-07-26T15:12:58,Commodities,project,keywords,['a year'],1
Mississippi. An Anthropocene River,8,2019-07-26T15:12:58,Complexity,project,keywords,['a year'],1
Mississippi. An Anthropocene River,8,2019-07-26T15:12:58,Disaster,project,keywords,['a year'],1
Mississippi. An Anthropocene River,8,2019-07-26T15:12:58,Disciplinarity,project,keywords,['a year'],1
Mississippi. An Anthropocene River,8,2019-07-26T15:12:58,Embodiment,project,keywords,['a year'],1
Mississippi. An Anthropocene River,8,2019-07-26T15:12:58,Energy,project,keywords,['a year'],1
Mississippi. An Anthropocene River,8,2019-07-26T15:12:58,Engineering,project,keywords,['a year'],1
Mississippi. An Anthropocene River,8,2019-07-26T15:12:58,Flood,project,keywords,['a year'],1
Mississippi. An Anthropocene River,8,2019-07-26T15:12:58,History,project,keywords,['a year'],1
Mississippi. An Anthropocene River,8,2019-07-26T15:12:58,Human-environment relations,project,keywords,['a year'],1
Mississippi. An Anthropocene River,8,2019-07-26T15:12:58,Infrastructure,project,keywords,['a year'],1
Mississippi. An Anthropocene River,8,2019-07-26T15:12:58,Local knowledge,project,keywords,['a year'],1
Mississippi. An Anthropocene River,8,2019-07-26T15:12:58,System,project,keywords,['a year'],1
Mississippi. An Anthropocene River,8,2019-07-26T15:12:58,Transportation,project,keywords,['a year'],1
Mississippi. An Anthropocene River,8,2019-07-26T15:12:58,Urbanism,project,keywords,['a year'],1
Mississippi. An Anthropocene River,8,2019-07-26T15:12:58,Waste,project,keywords,['a year'],1
Monsanto Town,2716,2019-08-20T12:30:50,Agriculture,project,keywords,[],0
Monsanto Town,2716,2019-08-20T12:30:50,Biodiversity,project,keywords,[],0
Monsanto Town,2716,2019-08-20T12:30:50,Capitalism,project,keywords,[],0
Monsanto Town,2716,2019-08-20T12:30:50,Ethics,project,keywords,[],0
Monsanto Town,2716,2019-08-20T12:30:50,Governance,project,keywords,[],0
Monsanto Town,2716,2019-08-20T12:30:50,History,project,keywords,[],0
Monsanto Town,2716,2019-08-20T12:30:50,Landscape,project,keywords,[],0
Monsanto Town,2716,2019-08-20T12:30:50,Policy,project,keywords,[],0
Natchez: Etiologies of Anthropocenic Emergence,2771,2019-08-20T17:11:50,Agriculture,project,keywords,"['1753', '1716', '1730', 'the 7th century', '1730', '500-year']",6
Natchez: Etiologies of Anthropocenic Emergence,2771,2019-08-20T17:11:50,Economy,project,keywords,"['1753', '1716', '1730', 'the 7th century', '1730', '500-year']",6
Natchez: Etiologies of Anthropocenic Emergence,2771,2019-08-20T17:11:50,Environmental Justice,project,keywords,"['1753', '1716', '1730', 'the 7th century', '1730', '500-year']",6
Natchez: Etiologies of Anthropocenic Emergence,2771,2019-08-20T17:11:50,Equality,project,keywords,"['1753', '1716', '1730', 'the 7th century', '1730', '500-year']",6
Natchez: Etiologies of Anthropocenic Emergence,2771,2019-08-20T17:11:50,History,project,keywords,"['1753', '1716', '1730', 'the 7th century', '1730', '500-year']",6
Natchez: Etiologies of Anthropocenic Emergence,2771,2019-08-20T17:11:50,Plantation,project,keywords,"['1753', '1716', '1730', 'the 7th century', '1730', '500-year']",6
Natchez: Etiologies of Anthropocenic Emergence,2771,2019-08-20T17:11:50,Race,project,keywords,"['1753', '1716', '1730', 'the 7th century', '1730', '500-year']",6
Natchez: Etiologies of Anthropocenic Emergence,2771,2019-08-20T17:11:50,Slavery,project,keywords,"['1753', '1716', '1730', 'the 7th century', '1730', '500-year']",6
Natchez: Etiologies of Anthropocenic Emergence,2771,2019-08-20T17:11:50,Violence,project,keywords,"['1753', '1716', '1730', 'the 7th century', '1730', '500-year']",6
New Orleans Anthropocene Field Campus,2787,2019-08-20T17:40:10,Education,project,keywords,[],0
New Orleans Anthropocene Field Campus,2787,2019-08-20T17:40:10,Environmental Justice,project,keywords,[],0
New Orleans Anthropocene Field Campus,2787,2019-08-20T17:40:10,Knowledge infrastructure,project,keywords,[],0
New Orleans Anthropocene Field Campus,2787,2019-08-20T17:40:10,Toxicity,project,keywords,[],0
Open Seminars,2791,2019-08-20T17:42:02,Education,project,keywords,[],0
Open Seminars,2791,2019-08-20T17:42:02,Knowledge infrastructure,project,keywords,[],0
"Over the Levee, Under the Plow",586,2019-08-09T08:26:07,Agency,project,keywords,[],0
"Over the Levee, Under the Plow",586,2019-08-09T08:26:07,Agriculture,project,keywords,[],0
"Over the Levee, Under the Plow",586,2019-08-09T08:26:07,Capitalism,project,keywords,[],0
"Over the Levee, Under the Plow",586,2019-08-09T08:26:07,Environmental Justice,project,keywords,[],0
"Over the Levee, Under the Plow",586,2019-08-09T08:26:07,History,project,keywords,[],0
"Over the Levee, Under the Plow",586,2019-08-09T08:26:07,Indigenous Rights,project,keywords,[],0
"Over the Levee, Under the Plow",586,2019-08-09T08:26:07,Landscape,project,keywords,[],0
"Over the Levee, Under the Plow",586,2019-08-09T08:26:07,Race,project,keywords,[],0
"Over the Levee, Under the Plow",586,2019-08-09T08:26:07,Settler Colonialism,project,keywords,[],0
"Over the Levee, Under the Plow",586,2019-08-09T08:26:07,Violence,project,keywords,[],0
Paddle Waves and Sparkling Light,3483,2019-08-22T09:16:13,Aesthetics,project,keywords,"['four paddling days', '1981']",2
Paddle Waves and Sparkling Light,3483,2019-08-22T09:16:13,Local knowledge,project,keywords,"['four paddling days', '1981']",2
Paddle Waves and Sparkling Light,3483,2019-08-22T09:16:13,Water,project,keywords,"['four paddling days', '1981']",2
Parallax Lisboa,4993,2019-09-12T13:01:05,Epistemology,project,keywords,[],0
Parallax Lisboa,4993,2019-09-12T13:01:05,Knowledge transformation,project,keywords,[],0
Plastic and Surrogacy,21925,2014-11-23T12:14:41,Adaptation,project,keywords,[],0
Plastic and Surrogacy,21925,2014-11-23T12:14:41,Affect,project,keywords,[],0
Plastic and Surrogacy,21925,2014-11-23T12:14:41,Technosphere,project,keywords,[],0
Project Launch Minneapolis,2781,2019-08-20T17:37:35,Biodiversity,project,keywords,"['year-long', 'June 20, 2018']",2
Project Launch Minneapolis,2781,2019-08-20T17:37:35,Climate change,project,keywords,"['year-long', 'June 20, 2018']",2
Project Launch Minneapolis,2781,2019-08-20T17:37:35,Ecology,project,keywords,"['year-long', 'June 20, 2018']",2
Project Launch Minneapolis,2781,2019-08-20T17:37:35,Engineering,project,keywords,"['year-long', 'June 20, 2018']",2
Project Launch Minneapolis,2781,2019-08-20T17:37:35,History,project,keywords,"['year-long', 'June 20, 2018']",2
Project Launch Minneapolis,2781,2019-08-20T17:37:35,Human-environment relations,project,keywords,"['year-long', 'June 20, 2018']",2
Project Launch Minneapolis,2781,2019-08-20T17:37:35,Infrastructure,project,keywords,"['year-long', 'June 20, 2018']",2
Project Launch Minneapolis,2781,2019-08-20T17:37:35,Local knowledge,project,keywords,"['year-long', 'June 20, 2018']",2
Project Launch Minneapolis,2781,2019-08-20T17:37:35,Water,project,keywords,"['year-long', 'June 20, 2018']",2
Re-Patterning with Kudzu,8790,2019-09-11T12:00:12,Agriculture,project,keywords,"['the past 150 years', 'recent decades', 'September 1, 2019']",3
Re-Patterning with Kudzu,8790,2019-09-11T12:00:12,Biodiversity,project,keywords,"['the past 150 years', 'recent decades', 'September 1, 2019']",3
Re-Patterning with Kudzu,8790,2019-09-11T12:00:12,Migration,project,keywords,"['the past 150 years', 'recent decades', 'September 1, 2019']",3
Re-Patterning with Kudzu,8790,2019-09-11T12:00:12,Race,project,keywords,"['the past 150 years', 'recent decades', 'September 1, 2019']",3
Re-Patterning with Kudzu,8790,2019-09-11T12:00:12,Settler Colonialism,project,keywords,"['the past 150 years', 'recent decades', 'September 1, 2019']",3
Re-Patterning with Kudzu,8790,2019-09-11T12:00:12,Species,project,keywords,"['the past 150 years', 'recent decades', 'September 1, 2019']",3
Reshaping the Shape,2762,2019-08-20T16:48:11,Commodities,project,keywords,[],0
Reshaping the Shape,2762,2019-08-20T16:48:11,Economy,project,keywords,[],0
Reshaping the Shape,2762,2019-08-20T16:48:11,History,project,keywords,[],0
Reshaping the Shape,2762,2019-08-20T16:48:11,Human-animal relations,project,keywords,[],0
River Memory,2720,2019-08-20T12:32:47,Embodiment,project,keywords,[],0
River Memory,2720,2019-08-20T12:32:47,Equality,project,keywords,[],0
River Memory,2720,2019-08-20T12:32:47,History,project,keywords,[],0
River Memory,2720,2019-08-20T12:32:47,Local knowledge,project,keywords,[],0
River Memory,2720,2019-08-20T12:32:47,Participatory governance,project,keywords,[],0
River Semester,3462,2019-08-22T08:05:23,Disciplinarity,project,keywords,"['2019', 'eighty days']",2
River Semester,3462,2019-08-22T08:05:23,Ecology,project,keywords,"['2019', 'eighty days']",2
River Semester,3462,2019-08-22T08:05:23,Education,project,keywords,"['2019', 'eighty days']",2
River Semester,3462,2019-08-22T08:05:23,Embodiment,project,keywords,"['2019', 'eighty days']",2
River Semester,3462,2019-08-22T08:05:23,Engagement,project,keywords,"['2019', 'eighty days']",2
River Semester,3462,2019-08-22T08:05:23,Perception,project,keywords,"['2019', 'eighty days']",2
River Semester,3462,2019-08-22T08:05:23,Water,project,keywords,"['2019', 'eighty days']",2
Seminar: Algorithmic Intermediation and Smartness,18577,2016-04-23T09:07:27,Big data,project,keywords,[],0
Seminar: Algorithmic Intermediation and Smartness,18577,2016-04-23T09:07:27,Complexity,project,keywords,[],0
Seminar: Algorithmic Intermediation and Smartness,18577,2016-04-23T09:07:27,Computation,project,keywords,[],0
Seminar: Algorithmic Intermediation and Smartness,18577,2016-04-23T09:07:27,Data,project,keywords,[],0
Seminar: Algorithmic Intermediation and Smartness,18577,2016-04-23T09:07:27,Governance,project,keywords,[],0
Seminar: Algorithmic Intermediation and Smartness,18577,2016-04-23T09:07:27,Sharing economy,project,keywords,[],0
Seminar: Algorithmic Intermediation and Smartness,18577,2016-04-23T09:07:27,System,project,keywords,[],0
Seminar: Algorithmic Intermediation and Smartness,18577,2016-04-23T09:07:27,Technoscience,project,keywords,[],0
Seminar: Algorithmic Intermediation and Smartness,18577,2016-04-23T09:07:27,Technosphere,project,keywords,[],0
Seminar: Anthropogenic Landscapes,20767,2014-11-23T17:11:58,Human-environment relations,project,keywords,[],0
Seminar: Anthropogenic Landscapes,20767,2014-11-23T17:11:58,Landscape,project,keywords,[],0
Seminar: Anthropogenic Landscapes,20767,2014-11-23T17:11:58,Time,project,keywords,[],0
Seminar: Anthropogenic Landscapes,20767,2014-11-23T17:11:58,Urbanism,project,keywords,[],0
Seminar: Claims/Property,3410,2019-08-21T14:06:25,Agency,project,keywords,[],0
Seminar: Claims/Property,3410,2019-08-21T14:06:25,Agriculture,project,keywords,[],0
Seminar: Claims/Property,3410,2019-08-21T14:06:25,Capitalism,project,keywords,[],0
Seminar: Claims/Property,3410,2019-08-21T14:06:25,Commodities,project,keywords,[],0
Seminar: Claims/Property,3410,2019-08-21T14:06:25,Environmental Justice,project,keywords,[],0
Seminar: Claims/Property,3410,2019-08-21T14:06:25,History,project,keywords,[],0
Seminar: Claims/Property,3410,2019-08-21T14:06:25,Local knowledge,project,keywords,[],0
Seminar: Claims/Property,3410,2019-08-21T14:06:25,Race,project,keywords,[],0
Seminar: Claims/Property,3410,2019-08-21T14:06:25,Settler Colonialism,project,keywords,[],0
Seminar: Claims/Property,3410,2019-08-21T14:06:25,Violence,project,keywords,[],0
Seminar: Clashing Temporalities,3407,2019-08-21T14:05:39,Adaptation,project,keywords,"['November 13-15, 2019']",1
Seminar: Clashing Temporalities,3407,2019-08-21T14:05:39,Agriculture,project,keywords,"['November 13-15, 2019']",1
Seminar: Clashing Temporalities,3407,2019-08-21T14:05:39,Biosphere,project,keywords,"['November 13-15, 2019']",1
Seminar: Clashing Temporalities,3407,2019-08-21T14:05:39,Deep time,project,keywords,"['November 13-15, 2019']",1
Seminar: Clashing Temporalities,3407,2019-08-21T14:05:39,Erosion,project,keywords,"['November 13-15, 2019']",1
Seminar: Clashing Temporalities,3407,2019-08-21T14:05:39,Evolution,project,keywords,"['November 13-15, 2019']",1
Seminar: Clashing Temporalities,3407,2019-08-21T14:05:39,History,project,keywords,"['November 13-15, 2019']",1
